user_id,gender,age,total,nb_tshirts,age_buckets,expenditure_buckets
03e8fdb1af,,46.1758241758,59.7,3.0,40 to 60,0 to 100
03e8ffa7e7,M,22.4642857143,16.7,1.0,20 to 30,0 to 100
03ed878df0,M,26.3104395604,50.0,2.0,20 to 30,0 to 100
03f48b5729,F,62.8406593407,16.7,1.0,60 and above,0 to 100
03f8a7118e,M,26.6538461538,23.9,1.0,20 to 30,0 to 100
03fb193881,,113.423076923,25.0,1.0,60 and above,0 to 100
040dd734e3,M,20.6703296703,19.9,1.0,20 to 30,0 to 100
041385a0e8,M,20.9093406593,16.7,1.0,20 to 30,0 to 100
04145bc916,F,113.423076923,33.4,2.0,60 and above,0 to 100
0414ff60f9,M,113.423076923,50.1,3.0,60 and above,0 to 100
041b77595d,M,25.9203296703,16.7,1.0,20 to 30,0 to 100
04220a5bd5,M,33.1483516484,16.7,1.0,30 to 40,0 to 100
042376b509,F,40.1565934066,19.9,1.0,40 to 60,0 to 100
0426417d0b,M,25.1758241758,19.9,1.0,20 to 30,0 to 100
0432177a39,M,22.0549450549,16.7,1.0,20 to 30,0 to 100
0435f3737a,M,18.6071428571,19.9,1.0,0 to 20,0 to 100
043cea9f2d,M,27.9862637363,19.9,1.0,20 to 30,0 to 100
043d5bce54,M,29.0274725275,23.9,1.0,20 to 30,0 to 100
043e5be19c,F,26.6263736264,19.9,1.0,20 to 30,0 to 100
043eaa64de,M,23.5906593407,23.9,1.0,20 to 30,0 to 100
0440f93f5e,F,28.6318681319,16.7,1.0,20 to 30,0 to 100
04447cd4b2,M,56.8901098901,19.9,1.0,40 to 60,0 to 100
0444f0175a,M,54.1291208791,39.8,2.0,40 to 60,0 to 100
0448db30f2,,49.3159340659,25.0,1.0,40 to 60,0 to 100
044b10509e,M,23.0137362637,19.9,1.0,20 to 30,0 to 100
044b22ce98,F,22.1373626374,19.9,1.0,20 to 30,0 to 100
044e2daf97,,34.782967033,25.0,1.0,30 to 40,0 to 100
045354fa27,,113.423076923,19.9,1.0,60 and above,0 to 100
045523657c,M,19.9423076923,19.9,1.0,0 to 20,0 to 100
0456e81b2f,M,24.7664835165,16.7,1.0,20 to 30,0 to 100
045b71397c,F,54.6565934066,23.9,1.0,40 to 60,0 to 100
045b762cef,,34.0659340659,39.8,2.0,30 to 40,0 to 100
045ef4c824,M,59.4120879121,23.9,1.0,40 to 60,0 to 100
045f5a25c5,,37.9175824176,23.9,1.0,30 to 40,0 to 100
04611f279d,M,26.7912087912,19.9,1.0,20 to 30,0 to 100
046223bf70,F,25.6098901099,19.9,1.0,20 to 30,0 to 100
04623c353b,M,30.4120879121,19.9,1.0,30 to 40,0 to 100
04648a5757,M,47.2115384615,19.9,1.0,40 to 60,0 to 100
046636da13,F,46.6236263736,19.9,1.0,40 to 60,0 to 100
046796788d,M,69.0,16.7,1.0,60 and above,0 to 100
046899c1c1,M,27.4120879121,16.7,1.0,20 to 30,0 to 100
046a83f6ab,M,46.6675824176,33.4,2.0,40 to 60,0 to 100
046d79a8ab,,62.9615384615,25.0,1.0,60 and above,0 to 100
047278cd35,,48.2747252747,25.0,1.0,40 to 60,0 to 100
047ef7fb69,M,26.5274725275,16.7,1.0,20 to 30,0 to 100
048206a734,M,24.5054945055,23.9,1.0,20 to 30,0 to 100
0488d5671a,F,23.6043956044,23.9,1.0,20 to 30,0 to 100
048cde040d,F,113.423076923,16.7,1.0,60 and above,0 to 100
048fff6b8b,,44.7197802198,23.9,1.0,40 to 60,0 to 100
04914b3b8a,M,29.4258241758,16.7,1.0,20 to 30,0 to 100
0491a70960,,31.5796703297,19.9,1.0,30 to 40,0 to 100
04955ba2d8,,21.0521978022,23.9,1.0,20 to 30,0 to 100
049583cc02,,43.3159340659,71.7,3.0,40 to 60,0 to 100
049640c157,M,43.6401098901,19.9,1.0,40 to 60,0 to 100
049dc53e56,,28.8516483516,19.9,1.0,20 to 30,0 to 100
04a8afd75f,,35.6593406593,23.9,1.0,30 to 40,0 to 100
04aa01ada8,F,113.423076923,16.7,1.0,60 and above,0 to 100
04aa2a7620,M,35.2087912088,19.9,1.0,30 to 40,0 to 100
04abc7e5b2,,44.9148351648,32.0,1.0,40 to 60,0 to 100
04abececd3,M,26.7664835165,16.7,1.0,20 to 30,0 to 100
04af5cf1e2,,25.6620879121,19.9,1.0,20 to 30,0 to 100
04b00c5cd1,F,113.423076923,16.7,1.0,60 and above,0 to 100
04b1fa728e,F,27.8956043956,16.7,1.0,20 to 30,0 to 100
04b260d029,M,23.7225274725,16.7,1.0,20 to 30,0 to 100
04b6fce3eb,,48.3049450549,19.9,1.0,40 to 60,0 to 100
04b738be69,F,24.0521978022,16.7,1.0,20 to 30,0 to 100
04c1d16cde,F,113.423076923,33.4,2.0,60 and above,0 to 100
04c1fec189,M,23.3653846154,23.9,1.0,20 to 30,0 to 100
04c2808d5c,F,31.2225274725,33.4,2.0,30 to 40,0 to 100
04c2c31abf,,78.0989010989,25.0,1.0,60 and above,0 to 100
04c2d29299,,32.6016483516,19.9,1.0,30 to 40,0 to 100
04c5e205d5,,113.423076923,23.9,1.0,60 and above,0 to 100
04c9360c24,M,113.423076923,16.7,1.0,60 and above,0 to 100
04cab887d1,,27.978021978,25.0,1.0,20 to 30,0 to 100
04ce2b33b2,,30.271978022,25.0,1.0,30 to 40,0 to 100
04cfe8e13e,F,67.9697802198,19.9,1.0,60 and above,0 to 100
04d095f2c8,M,113.423076923,19.9,1.0,60 and above,0 to 100
04d1d15ceb,M,24.4010989011,23.9,1.0,20 to 30,0 to 100
04d3bec874,F,37.9752747253,81.2,4.0,30 to 40,0 to 100
04d5a4ff02,,31.1181318681,25.0,1.0,30 to 40,0 to 100
04d6734cca,M,40.9835164835,33.4,2.0,40 to 60,0 to 100
04d77aac78,F,39.0,19.9,1.0,30 to 40,0 to 100
04d7e05995,F,25.793956044,16.7,1.0,20 to 30,0 to 100
04d7ee5b01,,43.5714285714,19.9,1.0,40 to 60,0 to 100
04d8dcc160,M,39.0796703297,16.7,1.0,30 to 40,0 to 100
04da3b09bc,F,43.0027472527,50.1,3.0,40 to 60,0 to 100
04e45f1b03,,18.3736263736,25.0,1.0,0 to 20,0 to 100
04f04d8090,M,113.423076923,16.7,1.0,60 and above,0 to 100
04f0d48f6c,,33.0604395604,39.8,2.0,30 to 40,0 to 100
04f17ff16e,F,21.0714285714,47.8,2.0,20 to 30,0 to 100
04f44cd7b8,F,113.423076923,23.9,1.0,60 and above,0 to 100
04f653ee7c,M,37.5934065934,16.7,1.0,30 to 40,0 to 100
04f8697683,F,26.1291208791,16.7,1.0,20 to 30,0 to 100
04fa0edec4,M,21.4175824176,23.9,1.0,20 to 30,0 to 100
04fc00fbf5,M,49.7472527473,23.9,1.0,40 to 60,0 to 100
04ff5cf49d,F,30.1950549451,16.7,1.0,30 to 40,0 to 100
050323a953,,62.9093406593,23.9,1.0,60 and above,0 to 100
0503bcfa83,,47.1291208791,25.0,1.0,40 to 60,0 to 100
050ba4bb2f,F,35.9313186813,16.7,1.0,30 to 40,0 to 100
050c48e2c4,M,26.4395604396,19.9,1.0,20 to 30,0 to 100
050fe2cb26,M,30.2857142857,16.7,1.0,30 to 40,0 to 100
051173fbe5,M,32.3351648352,19.9,1.0,30 to 40,0 to 100
0512a32791,,23.0906593407,32.0,1.0,20 to 30,0 to 100
0514988b00,F,113.423076923,23.9,1.0,60 and above,0 to 100
0519ae1e36,,53.6071428571,19.9,1.0,40 to 60,0 to 100
0519ee1c8e,,33.4230769231,64.0,2.0,30 to 40,0 to 100
051b03bb5d,,26.7472527473,19.9,1.0,20 to 30,0 to 100
051ece1aa3,M,20.8461538462,19.9,1.0,20 to 30,0 to 100
051fb26fda,M,22.456043956,33.4,2.0,20 to 30,0 to 100
0521632efa,,67.7527472527,23.9,1.0,60 and above,0 to 100
0522e29934,M,23.510989011,16.7,1.0,20 to 30,0 to 100
0522fbc33d,M,21.5769230769,19.9,1.0,20 to 30,0 to 100
0526beb3ad,M,27.1510989011,47.8,2.0,20 to 30,0 to 100
0529c01328,M,41.8131868132,19.9,1.0,40 to 60,0 to 100
052c81de42,,34.9450549451,19.9,1.0,30 to 40,0 to 100
05322a31fb,,32.9038461538,25.0,1.0,30 to 40,0 to 100
05331474dd,,56.2747252747,25.0,1.0,40 to 60,0 to 100
05338fcfe2,,39.1868131868,25.0,1.0,30 to 40,0 to 100
0533fc8c5e,,43.1703296703,19.9,1.0,40 to 60,0 to 100
0534ee56fb,M,32.3928571429,16.7,1.0,30 to 40,0 to 100
053505b3ba,,27.1923076923,23.9,1.0,20 to 30,0 to 100
05355a97db,,55.6483516484,25.0,1.0,40 to 60,0 to 100
053d04d13d,,35.9532967033,25.0,1.0,30 to 40,0 to 100
053fb184b3,F,21.2527472527,19.9,1.0,20 to 30,0 to 100
05470ebc5c,M,25.1456043956,39.8,2.0,20 to 30,0 to 100
05522c3761,,63.8076923077,32.0,1.0,60 and above,0 to 100
0552d64a7e,M,19.2142857143,19.9,1.0,0 to 20,0 to 100
0554bd34ee,M,54.010989011,73.2,4.0,40 to 60,0 to 100
05565ca31b,M,26.1346153846,16.7,1.0,20 to 30,0 to 100
05570c0b38,M,26.5961538462,19.9,1.0,20 to 30,0 to 100
055712abf1,,27.6401098901,23.9,1.0,20 to 30,0 to 100
055b090610,,41.75,19.9,1.0,40 to 60,0 to 100
055da20d70,F,48.2747252747,16.7,1.0,40 to 60,0 to 100
055fa5bc15,,28.4120879121,32.0,1.0,20 to 30,0 to 100
05610151d0,F,113.423076923,16.7,1.0,60 and above,0 to 100
05626d11d2,,113.423076923,23.9,1.0,60 and above,0 to 100
056292f709,,36.7912087912,25.0,1.0,30 to 40,0 to 100
0562e7b829,F,61.7692307692,36.6,2.0,60 and above,0 to 100
05647657d5,M,113.423076923,23.9,1.0,60 and above,0 to 100
05661eed9a,,113.423076923,50.0,2.0,60 and above,0 to 100
056765155e,F,20.0467032967,16.7,1.0,20 to 30,0 to 100
05687a883e,M,44.5906593407,16.7,1.0,40 to 60,0 to 100
056c50fcac,,113.423076923,19.9,1.0,60 and above,0 to 100
056effa3bb,,35.4203296703,47.8,2.0,30 to 40,0 to 100
05727eb6d8,M,34.6703296703,23.9,1.0,30 to 40,0 to 100
057517e30e,F,26.4532967033,19.9,1.0,20 to 30,0 to 100
057867904f,,34.7912087912,25.0,1.0,30 to 40,0 to 100
057c7a85eb,F,63.0302197802,16.7,1.0,60 and above,0 to 100
057e291073,,62.771978022,23.9,1.0,60 and above,0 to 100
057fd1fe59,,40.6483516484,25.0,1.0,40 to 60,0 to 100
05851f0a5c,,113.423076923,19.9,1.0,60 and above,0 to 100
05884be7fc,,113.423076923,19.9,1.0,60 and above,0 to 100
058a1e6dd9,M,28.4862637363,19.9,1.0,20 to 30,0 to 100
058b6795c8,F,21.4505494505,16.7,1.0,20 to 30,0 to 100
058fe7d560,M,29.5357142857,16.7,1.0,20 to 30,0 to 100
0590c8e00c,,38.2582417582,19.9,1.0,30 to 40,0 to 100
0590d6831a,F,29.3571428571,16.7,1.0,20 to 30,0 to 100
0592a4c2c4,M,26.0796703297,19.9,1.0,20 to 30,0 to 100
059455fbf6,,113.423076923,23.9,1.0,60 and above,0 to 100
0594f434f4,M,51.2637362637,16.7,1.0,40 to 60,0 to 100
05983c1a66,F,55.989010989,23.9,1.0,40 to 60,0 to 100
0598eaafdb,,35.2197802198,50.0,2.0,30 to 40,0 to 100
05996d1beb,M,33.7252747253,23.9,1.0,30 to 40,0 to 100
0599e19204,F,50.8049450549,16.7,1.0,40 to 60,0 to 100
059d0e1556,,32.9340659341,39.8,2.0,30 to 40,0 to 100
059f187e05,F,28.543956044,16.7,1.0,20 to 30,0 to 100
05a10a617a,M,113.423076923,39.8,2.0,60 and above,0 to 100
05a55cca63,M,40.9505494505,23.9,1.0,40 to 60,0 to 100
05a923a5c0,M,47.8873626374,19.9,1.0,40 to 60,0 to 100
05acb9a511,F,36.7582417582,19.9,1.0,30 to 40,0 to 100
05acdd021c,M,16.8571428571,16.7,1.0,0 to 20,0 to 100
05ae114bf5,M,36.2857142857,19.9,1.0,30 to 40,0 to 100
05b33d1349,M,27.8901098901,23.9,1.0,20 to 30,0 to 100
05b61a6f5b,M,33.2445054945,19.9,1.0,30 to 40,0 to 100
05b962ac21,,61.8461538462,25.0,1.0,60 and above,0 to 100
05bbc5dcf1,,61.8681318681,19.9,1.0,60 and above,0 to 100
05c19ea57c,M,32.7252747253,39.8,2.0,30 to 40,0 to 100
05c87a9c49,,58.6291208791,48.9,2.0,40 to 60,0 to 100
05cb00b752,M,23.4065934066,16.7,1.0,20 to 30,0 to 100
05cdc37520,,55.3956043956,25.0,1.0,40 to 60,0 to 100
05ce818bd7,M,34.1895604396,39.8,2.0,30 to 40,0 to 100
05d2cfc314,,29.4038461538,23.9,1.0,20 to 30,0 to 100
05d7aa9872,M,35.7252747253,16.7,1.0,30 to 40,0 to 100
05d9026570,F,19.4725274725,19.9,1.0,0 to 20,0 to 100
05ddfa306f,M,113.423076923,39.8,2.0,60 and above,0 to 100
05deb3b614,M,24.5879120879,16.7,1.0,20 to 30,0 to 100
05e3181bf7,,28.0247252747,64.0,2.0,20 to 30,0 to 100
05e3fdc974,,23.1456043956,23.9,1.0,20 to 30,0 to 100
05e50cd684,,64.6758241758,25.0,1.0,60 and above,0 to 100
05e6a4b615,M,50.5274725275,19.9,1.0,40 to 60,0 to 100
05e9659437,M,54.1620879121,19.9,1.0,40 to 60,0 to 100
05f50a96f2,M,24.021978022,23.9,1.0,20 to 30,0 to 100
05f69db2cc,M,113.423076923,23.9,1.0,60 and above,0 to 100
05f8d0d1bf,M,51.0549450549,25.0,1.0,40 to 60,0 to 100
05f9562523,,24.6565934066,23.9,1.0,20 to 30,0 to 100
05f9deae19,,33.4313186813,19.9,1.0,30 to 40,0 to 100
05fd2c3a52,M,43.4258241758,23.9,1.0,40 to 60,0 to 100
05fe516c16,M,26.2527472527,16.7,1.0,20 to 30,0 to 100
0608dc50de,F,58.2472527473,19.9,1.0,40 to 60,0 to 100
06095bfe57,F,59.271978022,19.9,1.0,40 to 60,0 to 100
060f4ccc39,,30.5659340659,19.9,1.0,30 to 40,0 to 100
0614fe6293,M,22.7582417582,16.7,1.0,20 to 30,0 to 100
061628b2e4,F,37.7417582418,19.9,1.0,30 to 40,0 to 100
0618a4a9f5,M,47.4120879121,23.9,1.0,40 to 60,0 to 100
061936b077,M,37.2335164835,33.4,2.0,30 to 40,0 to 100
061ab093b6,F,47.1813186813,83.5,5.0,40 to 60,0 to 100
061ab24c24,,55.4423076923,25.0,1.0,40 to 60,0 to 100
061d160e77,F,44.2692307692,47.8,2.0,40 to 60,0 to 100
061e1ade42,F,73.0906593407,19.9,1.0,60 and above,0 to 100
061f5f5af5,M,28.2527472527,19.9,1.0,20 to 30,0 to 100
0621b310e3,,34.8708791209,19.9,1.0,30 to 40,0 to 100
062785a366,M,46.4450549451,39.8,2.0,40 to 60,0 to 100
062824cf7c,,32.6043956044,23.9,1.0,30 to 40,0 to 100
062b3eba19,M,113.423076923,19.9,1.0,60 and above,0 to 100
062c681f48,M,19.2664835165,19.9,1.0,0 to 20,0 to 100
062d49f15b,F,38.1868131868,33.4,2.0,30 to 40,0 to 100
06304d7b7a,,30.1043956044,39.9,1.0,30 to 40,0 to 100
0633913c60,M,21.4148351648,19.9,1.0,20 to 30,0 to 100
0633f1e0e0,M,26.3159340659,19.9,1.0,20 to 30,0 to 100
06366bfb3e,F,29.4010989011,16.7,1.0,20 to 30,0 to 100
0639a1af9d,,38.4587912088,23.9,1.0,30 to 40,0 to 100
063e0a1e7a,M,26.4725274725,23.9,1.0,20 to 30,0 to 100
063e2842a4,M,24.8598901099,19.9,1.0,20 to 30,0 to 100
0646faaa04,M,113.423076923,19.9,1.0,60 and above,0 to 100
06475dbee3,F,44.3379120879,19.9,1.0,40 to 60,0 to 100
0648d6d342,M,27.9587912088,16.7,1.0,20 to 30,0 to 100
064b4d9084,M,31.3214285714,16.7,1.0,30 to 40,0 to 100
064c0537dc,M,50.1373626374,16.7,1.0,40 to 60,0 to 100
064db77737,M,23.8241758242,16.7,1.0,20 to 30,0 to 100
064dd457bd,,113.423076923,50.0,2.0,60 and above,0 to 100
064e446dab,F,36.5686813187,16.7,1.0,30 to 40,0 to 100
0653943cda,M,29.1703296703,16.7,1.0,20 to 30,0 to 100
0653a5b10f,F,25.5027472527,16.7,1.0,20 to 30,0 to 100
0655fe3b62,M F,54.8653846154,33.4,2.0,40 to 60,0 to 100
065ffc6299,F,27.8489010989,23.9,1.0,20 to 30,0 to 100
0660b36306,M,113.423076923,25.0,1.0,60 and above,0 to 100
0663370d1e,,36.8736263736,39.8,2.0,30 to 40,0 to 100
0664c6fcce,,19.9752747253,23.9,1.0,0 to 20,0 to 100
0666f4fcc7,F,29.5961538462,16.7,1.0,20 to 30,0 to 100
0668cb1bd3,M,113.423076923,16.7,1.0,60 and above,0 to 100
066928bbf4,M,113.423076923,50.1,3.0,60 and above,0 to 100
066ae37f3c,M,36.9725274725,39.8,2.0,30 to 40,0 to 100
066afc964e,M F,19.6373626374,33.4,2.0,0 to 20,0 to 100
066e87ad9e,M,37.0961538462,16.7,1.0,30 to 40,0 to 100
066fca5522,M,43.3543956044,25.0,1.0,40 to 60,0 to 100
06759e4959,,27.4807692308,19.9,1.0,20 to 30,0 to 100
067a225cf2,,60.8379120879,23.9,1.0,60 and above,0 to 100
067b01a4aa,F,113.423076923,16.7,1.0,60 and above,0 to 100
067b0f913e,,43.4175824176,19.9,1.0,40 to 60,0 to 100
06805c5de7,,47.9725274725,32.0,1.0,40 to 60,0 to 100
0686bb8665,,39.6236263736,25.0,1.0,30 to 40,0 to 100
068a1b5361,F,36.5851648352,16.7,1.0,30 to 40,0 to 100
068f570f82,M,59.8516483516,19.9,1.0,40 to 60,0 to 100
0690a00ae6,F,113.423076923,19.9,1.0,60 and above,0 to 100
0692d51ad7,M,68.1923076923,19.9,1.0,60 and above,0 to 100
06987f45ac,,29.3021978022,19.9,1.0,20 to 30,0 to 100
069b3ecb5a,F,31.6456043956,33.4,2.0,30 to 40,0 to 100
069e998177,F,19.5412087912,19.9,1.0,0 to 20,0 to 100
06a399eb8c,F,18.4148351648,19.9,1.0,0 to 20,0 to 100
06a43db110,F,113.423076923,16.7,1.0,60 and above,0 to 100
06a9a42e01,F M,35.9148351648,39.8,2.0,30 to 40,0 to 100
06abad97be,F,68.8269230769,19.9,1.0,60 and above,0 to 100
06b3b71567,M,26.8763736264,39.8,2.0,20 to 30,0 to 100
06b407a8b2,M,46.532967033,25.0,1.0,40 to 60,0 to 100
06b58e91bd,F,31.782967033,19.9,1.0,30 to 40,0 to 100
06bdc2ea73,,28.2142857143,23.9,1.0,20 to 30,0 to 100
06c3ceb798,,28.4917582418,23.9,1.0,20 to 30,0 to 100
06c6251967,F,75.0384615385,23.9,1.0,60 and above,0 to 100
06c63cc648,F,37.0851648352,16.7,1.0,30 to 40,0 to 100
06c6af4ed6,,19.978021978,23.9,1.0,0 to 20,0 to 100
06c854be55,M,30.8241758242,16.7,1.0,30 to 40,0 to 100
06cb8ea4be,M,43.8736263736,19.9,1.0,40 to 60,0 to 100
06ccc1d57a,M F,33.6730769231,41.7,2.0,30 to 40,0 to 100
06cd7ada5a,F,113.423076923,23.9,1.0,60 and above,0 to 100
06cfff5a56,,54.3021978022,59.7,3.0,40 to 60,0 to 100
06d1ad8a38,,23.6428571429,47.8,2.0,20 to 30,0 to 100
06d1fd0ff3,M,18.4697802198,16.7,1.0,0 to 20,0 to 100
06d2227e60,M,27.0247252747,33.4,2.0,20 to 30,0 to 100
06d335e21a,,45.5302197802,39.9,1.0,40 to 60,0 to 100
06d522a52f,F,28.4587912088,16.7,1.0,20 to 30,0 to 100
06d59ed690,M,52.6181318681,19.9,1.0,40 to 60,0 to 100
06d5e1fdd1,F,34.5796703297,16.7,1.0,30 to 40,0 to 100
06dba31ab1,,40.1675824176,23.9,1.0,40 to 60,0 to 100
06dd802290,F,25.7747252747,16.7,1.0,20 to 30,0 to 100
06ded934f7,M,28.956043956,19.9,1.0,20 to 30,0 to 100
06dee71ca4,,45.239010989,32.0,1.0,40 to 60,0 to 100
06defe9988,M,30.1016483516,19.9,1.0,30 to 40,0 to 100
06e0cc57ec,M,46.3296703297,16.7,1.0,40 to 60,0 to 100
06e1e42d9a,M,24.6648351648,16.7,1.0,20 to 30,0 to 100
06e3f0162b,M,113.423076923,50.1,3.0,60 and above,0 to 100
06e77fe9e7,M,35.8873626374,23.9,1.0,30 to 40,0 to 100
06e789abc5,M,113.423076923,16.7,1.0,60 and above,0 to 100
06e7b0665d,F,34.5357142857,39.8,2.0,30 to 40,0 to 100
06e8ab8003,F,20.760989011,19.9,1.0,20 to 30,0 to 100
06e8cd3607,M,31.793956044,16.7,1.0,30 to 40,0 to 100
06ef81224a,F,30.1236263736,33.4,2.0,30 to 40,0 to 100
06effa7852,,43.978021978,25.0,1.0,40 to 60,0 to 100
06f0a740af,,47.5494505495,19.9,1.0,40 to 60,0 to 100
06f1bcf308,M,57.9423076923,19.9,1.0,40 to 60,0 to 100
06f79e8a21,F,113.423076923,16.7,1.0,60 and above,0 to 100
06f8ac8230,M,113.423076923,16.7,1.0,60 and above,0 to 100
06fa27857a,M,33.1291208791,19.9,1.0,30 to 40,0 to 100
06fa766c01,,113.423076923,19.9,1.0,60 and above,0 to 100
06fc0b94b8,F,30.5027472527,116.9,7.0,30 to 40,100 to 300
06fc43847b,,61.1346153846,23.9,1.0,60 and above,0 to 100
06fc58ee02,M,24.8351648352,16.7,1.0,20 to 30,0 to 100
06fd8a9282,F,53.4120879121,16.7,1.0,40 to 60,0 to 100
06ffe32af3,,113.423076923,32.0,1.0,60 and above,0 to 100
07005d60b1,M,19.3049450549,16.7,1.0,0 to 20,0 to 100
0700a30b97,M,55.9065934066,33.4,2.0,40 to 60,0 to 100
0701ca9132,M,66.4093406593,19.9,1.0,60 and above,0 to 100
07032fda19,M,57.6456043956,23.9,1.0,40 to 60,0 to 100
0706af511e,M,50.4835164835,16.7,1.0,40 to 60,0 to 100
0707eeaef8,F,36.6428571429,16.7,1.0,30 to 40,0 to 100
070bea079d,M,45.9065934066,19.9,1.0,40 to 60,0 to 100
070dd4f4ee,M,57.3653846154,50.1,3.0,40 to 60,0 to 100
07108a9889,M,41.75,50.1,3.0,40 to 60,0 to 100
0713586b12,F,20.217032967,16.7,1.0,20 to 30,0 to 100
0716b4a5ac,,25.706043956,25.0,1.0,20 to 30,0 to 100
0717f800d0,F,32.3956043956,39.8,2.0,30 to 40,0 to 100
0718bd3f8c,M,26.956043956,23.9,1.0,20 to 30,0 to 100
0721f87606,,28.5384615385,19.9,1.0,20 to 30,0 to 100
0722110db0,M,32.043956044,16.7,1.0,30 to 40,0 to 100
07242580cf,,20.1456043956,25.0,1.0,20 to 30,0 to 100
0724dfd259,,37.2994505495,25.0,1.0,30 to 40,0 to 100
0725f99b41,M,34.6703296703,19.9,1.0,30 to 40,0 to 100
0729cc4bc2,M,113.423076923,19.9,1.0,60 and above,0 to 100
0729eeb57b,,36.782967033,47.8,2.0,30 to 40,0 to 100
0730fc8a24,,113.423076923,25.0,1.0,60 and above,0 to 100
0731ed6ca9,,20.4752747253,25.0,1.0,20 to 30,0 to 100
0732be8b6e,,62.0521978022,23.9,1.0,60 and above,0 to 100
073368f099,F,23.3489010989,16.7,1.0,20 to 30,0 to 100
073567bdad,M,24.532967033,16.7,1.0,20 to 30,0 to 100
07374e4c22,M,45.8708791209,16.7,1.0,40 to 60,0 to 100
073869672c,M,27.489010989,16.7,1.0,20 to 30,0 to 100
073e3caad7,M,55.1456043956,33.4,2.0,40 to 60,0 to 100
073f589802,F,64.9725274725,33.4,2.0,60 and above,0 to 100
0740fbfeed,M,63.532967033,16.7,1.0,60 and above,0 to 100
07430f37f2,,27.1236263736,50.0,2.0,20 to 30,0 to 100
074e14a542,F,41.1428571429,39.8,2.0,40 to 60,0 to 100
075086ec4f,,36.6950549451,19.9,1.0,30 to 40,0 to 100
075243c89c,F,18.6126373626,16.7,1.0,0 to 20,0 to 100
07533dcf1c,F,73.3159340659,16.7,1.0,60 and above,0 to 100
0753ed1f74,,66.1043956044,25.0,1.0,60 and above,0 to 100
07560499db,F,28.1950549451,16.7,1.0,20 to 30,0 to 100
0757893cee,F,37.1648351648,16.7,1.0,30 to 40,0 to 100
07599cacab,M,49.6538461538,23.9,1.0,40 to 60,0 to 100
075ff32cfe,M,21.7472527473,19.9,1.0,20 to 30,0 to 100
075fffd15c,M,39.3324175824,19.9,1.0,30 to 40,0 to 100
07609c4aef,,26.9230769231,19.9,1.0,20 to 30,0 to 100
076180b363,F,113.423076923,16.7,1.0,60 and above,0 to 100
0763a9da1c,,37.4587912088,171.0,6.0,30 to 40,100 to 300
076417987b,F,25.8571428571,16.7,1.0,20 to 30,0 to 100
07650d4f32,,37.0549450549,25.0,1.0,30 to 40,0 to 100
07698b4aca,F,113.423076923,23.9,1.0,60 and above,0 to 100
076bb78ad1,,55.3489010989,25.0,1.0,40 to 60,0 to 100
076bf7d1df,,113.423076923,50.0,2.0,60 and above,0 to 100
0770e4cbc1,,63.8269230769,19.9,1.0,60 and above,0 to 100
0771ee0923,M,113.423076923,16.7,1.0,60 and above,0 to 100
0776bb110d,M,26.0247252747,19.9,1.0,20 to 30,0 to 100
077a2e4b5c,,32.3681318681,19.9,1.0,30 to 40,0 to 100
077ae860ef,F,46.1346153846,39.8,2.0,40 to 60,0 to 100
0780861d2f,F,63.9175824176,39.8,2.0,60 and above,0 to 100
0782f79f08,,57.2664835165,25.0,1.0,40 to 60,0 to 100
078528f417,F,23.8543956044,19.9,1.0,20 to 30,0 to 100
0786333b04,,68.5796703297,19.9,1.0,60 and above,0 to 100
07865c60dc,F,37.2554945055,23.9,1.0,30 to 40,0 to 100
078834c059,M,113.423076923,16.7,1.0,60 and above,0 to 100
078cba5347,,51.3379120879,25.0,1.0,40 to 60,0 to 100
078d9da0f5,M,113.423076923,16.7,1.0,60 and above,0 to 100
079083d963,M,23.1098901099,16.7,1.0,20 to 30,0 to 100
07928fbec4,M,41.3763736264,16.7,1.0,40 to 60,0 to 100
07933fcf66,F,37.4642857143,19.9,1.0,30 to 40,0 to 100
07978d6a7e,M,113.423076923,19.9,1.0,60 and above,0 to 100
0797d58957,M,31.6978021978,25.0,1.0,30 to 40,0 to 100
07988388c7,M,35.8653846154,19.9,1.0,30 to 40,0 to 100
079a30f76d,M,113.423076923,33.4,2.0,60 and above,0 to 100
079ec36c88,,28.7307692308,25.0,1.0,20 to 30,0 to 100
07a04df667,M,47.8379120879,39.8,2.0,40 to 60,0 to 100
07a5e51f78,M,26.6538461538,19.9,1.0,20 to 30,0 to 100
07a5faa3a4,M,42.489010989,19.9,1.0,40 to 60,0 to 100
07a9916afb,M,23.9203296703,19.9,1.0,20 to 30,0 to 100
07a9eec97b,M,113.423076923,16.7,1.0,60 and above,0 to 100
07acdf8795,F,31.7005494505,16.7,1.0,30 to 40,0 to 100
07b18895ea,F,22.3049450549,19.9,1.0,20 to 30,0 to 100
07b1b2ea28,F,34.3269230769,16.7,1.0,30 to 40,0 to 100
07b28fdbd0,M,20.1291208791,16.7,1.0,20 to 30,0 to 100
07b84056bc,M,26.0851648352,16.7,1.0,20 to 30,0 to 100
07b9098c56,M,36.3324175824,19.9,1.0,30 to 40,0 to 100
07b90e91eb,,31.206043956,23.9,1.0,30 to 40,0 to 100
07bd64025e,,69.5934065934,23.9,1.0,60 and above,0 to 100
07be7d728b,M,35.0824175824,16.7,1.0,30 to 40,0 to 100
07c0bff674,M,48.5274725275,16.7,1.0,40 to 60,0 to 100
