order_id,user_id,departement,birth,order_date,total,nb_tshirts,tshirt_price,order_year,order_month,order_day,order_hr,order_weekofyear,order_dayofweek,age,shirt_type,gender,color
TSG-1200970,01e6a628ba,39,1981-07-02 00:00:00,2013-12-14 09:55:00,16.7,1.0,16.7,2013,12,14,9,50,5,31.6401098901,T-Shirt,M,Black
TSG-1200980,97f22136b3,78,1980-05-24 00:00:00,2014-11-11 10:38:00,23.9,1.0,23.9,2014,11,11,10,46,1,32.75,T-Shirt,M,White
TSG-1200982,8646100698,57,1946-11-05 00:00:00,2014-03-06 15:51:00,23.9,1.0,23.9,2014,3,6,15,10,3,66.4148351648,T-Shirt,F,Black
TSG-1200986,b4e50a561e,1,1969-09-17 00:00:00,2014-06-25 23:19:00,75.0,3.0,25.0,2014,6,25,23,26,2,43.4697802198,Hoodie,,
TSG-1200987,565bede4b1,81,1968-02-13 00:00:00,2014-02-10 19:22:00,19.9,1.0,19.9,2014,2,10,19,7,0,45.0686813187,T-Shirt,F,White
TSG-1200990,414589f448,64,1973-06-11 00:00:00,2014-03-04 15:30:00,16.7,1.0,16.7,2014,3,4,15,10,1,39.7252747253,T-Shirt,M,Black
TSG-1200994,1d614ea65d,74,1899-12-30 00:00:00,2013-11-29 22:51:00,71.7,3.0,23.9,2013,11,29,22,48,4,113.423076923,T-Shirt,F,Black
TSG-1200995,83aa17d189,59,1982-12-20 00:00:00,2013-12-16 11:19:00,39.8,2.0,19.9,2013,12,16,11,51,0,30.1675824176,T-Shirt,M,Black
TSG-1201001,ede3af9374,65,1963-04-21 00:00:00,2014-07-29 18:24:00,33.4,2.0,16.7,2014,7,29,18,31,1,49.9010989011,T-Shirt,M,Black
TSG-1201002,efd22847e3,93,1988-09-27 00:00:00,2014-06-09 11:10:00,16.7,1.0,16.7,2014,6,9,11,24,0,24.3763736264,T-Shirt,M,Black
TSG-1201003,02db622166,75,1992-04-12 00:00:00,2013-12-15 20:57:00,19.9,1.0,19.9,2013,12,15,20,50,6,20.8241758242,T-Shirt,M,White
TSG-1201007,dbb8aa97be,6,1899-12-30 00:00:00,2014-01-07 20:43:00,16.7,1.0,16.7,2014,1,7,20,2,1,113.423076923,T-Shirt,F,Black
TSG-1201008,0594f434f4,22,1961-12-11 00:00:00,2013-12-19 18:10:00,16.7,1.0,16.7,2013,12,19,18,51,3,51.2637362637,T-Shirt,M,Black
TSG-1201017,56cbf3c9e3,75,1980-04-22 00:00:00,2013-11-30 11:10:00,23.9,1.0,23.9,2013,11,30,11,48,5,32.8379120879,T-Shirt,M,White
TSG-1201023,45099803fb,34,1991-04-30 00:00:00,2013-12-27 17:21:00,19.9,1.0,19.9,2013,12,27,17,52,4,21.7802197802,Hoodie,,
TSG-1201027,663ebc9ed1,83,1980-07-11 00:00:00,2014-08-24 12:22:00,19.9,1.0,19.9,2014,8,24,12,34,6,32.6181318681,T-Shirt,M,White
TSG-1201029,d46959f55b,,1960-09-03 00:00:00,2014-05-28 14:46:00,16.7,1.0,16.7,2014,5,28,14,22,2,52.5384615385,T-Shirt,M,Black
TSG-1201033,4103d0243f,31,1982-09-12 00:00:00,2014-10-03 18:11:00,19.9,1.0,19.9,2014,10,3,18,40,4,30.4395604396,T-Shirt,M,Black
TSG-1201036,1c59eb1aae,77,1957-02-01 00:00:00,2014-04-03 15:07:00,19.9,1.0,19.9,2014,4,3,15,14,3,56.1373626374,T-Shirt,M,Black
TSG-1201038,ee55046678,74,1974-12-06 00:00:00,2014-03-26 12:24:00,39.8,2.0,19.9,2014,3,26,12,13,2,38.2335164835,T-Shirt,F,Black
TSG-1201042,98212327cc,85,1899-12-30 00:00:00,2014-08-25 22:03:00,25.0,1.0,25.0,2014,8,25,22,35,0,113.423076923,Hoodie,,
TSG-1201043,8524c0c0bc,84,1953-09-05 00:00:00,2013-12-14 18:41:00,59.7,3.0,19.9,2013,12,14,18,50,5,59.5576923077,T-Shirt,M,White
TSG-1201049,6865f12da7,57,1982-03-03 00:00:00,2014-05-16 14:59:00,25.0,1.0,25.0,2014,5,16,14,20,4,30.9697802198,Hoodie,,
TSG-1201050,d8e4a39841,43,1977-11-25 00:00:00,2014-02-21 12:16:00,23.9,1.0,23.9,2014,2,21,12,8,4,35.2527472527,Hoodie,,
TSG-1201051,fa203d2371,91,1988-07-02 00:00:00,2014-06-30 13:49:00,250.5,15.0,16.7,2014,6,30,13,27,0,24.6153846154,T-Shirt,M,Black
TSG-1201056,e77359e5e5,89,1981-09-30 00:00:00,2013-11-29 14:26:00,50.0,2.0,25.0,2013,11,29,14,48,4,31.3928571429,Hoodie,,
TSG-1201059,5806770724,83,1899-12-30 00:00:00,2013-11-12 22:11:00,33.4,2.0,16.7,2013,11,12,22,46,1,113.423076923,T-Shirt,M,Black
TSG-1201060,022f7cd362,95,1954-10-09 00:00:00,2013-12-19 18:41:00,23.9,1.0,23.9,2013,12,19,18,51,3,58.4615384615,Hoodie,,
TSG-1201061,f797d0b7fa,92,1957-03-28 00:00:00,2014-07-19 11:22:00,23.9,1.0,23.9,2014,7,19,11,29,5,55.9862637363,Hoodie,,
TSG-1201063,07533dcf1c,33,1939-12-20 00:00:00,2013-12-15 10:43:00,16.7,1.0,16.7,2013,12,15,10,50,6,73.3159340659,T-Shirt,F,Black
TSG-1201064,1d7bbe71e6,34,1991-06-21 00:00:00,2014-07-07 22:43:00,16.7,1.0,16.7,2014,7,7,22,28,0,21.6373626374,T-Shirt,F,White
TSG-1201067,d7200556ab,44,1985-11-07 00:00:00,2013-01-12 09:46:00,19.9,1.0,19.9,2013,1,12,9,2,5,27.2747252747,T-Shirt,F,White
TSG-1201069,a57db2c86f,69,1899-12-30 00:00:00,2014-05-02 18:45:00,25.0,1.0,25.0,2014,5,2,18,18,4,113.423076923,Hoodie,,
TSG-1201071,3eb2d6b1ad,70,1965-02-18 00:00:00,2014-01-06 18:57:00,32.0,1.0,32.0,2014,1,6,18,2,0,48.0631868132,Hoodie,,
TSG-1201073,b4187c8064,52,1899-12-30 00:00:00,2014-02-06 13:26:00,16.7,1.0,16.7,2014,2,6,13,6,3,113.423076923,T-Shirt,F,Black
TSG-1201074,2e796ba0dd,28,1994-10-07 00:00:00,2014-05-24 23:10:00,23.9,1.0,23.9,2014,5,24,23,21,5,18.3296703297,Tennis Shirt,,
TSG-1201076,3d284c057f,28,1979-05-01 00:00:00,2013-12-20 15:40:00,50.1,3.0,16.7,2013,12,20,15,51,4,33.8186813187,T-Shirt,M,White
TSG-1201088,49300e4f77,44,1973-06-26 00:00:00,2014-05-14 11:10:00,16.7,1.0,16.7,2014,5,14,11,20,2,39.6840659341,T-Shirt,F,White
TSG-1201093,6491c93827,46,1964-01-17 00:00:00,2014-03-23 11:44:00,16.7,1.0,16.7,2014,3,23,11,12,6,49.1565934066,T-Shirt,M,White
TSG-1201096,57c4fad1e0,1,1987-11-12 00:00:00,2013-02-12 11:46:00,19.9,1.0,19.9,2013,2,12,11,7,1,25.2554945055,T-Shirt,M,White
TSG-1201099,db4893fcb1,88,1990-11-15 00:00:00,2014-06-20 19:15:00,19.9,1.0,19.9,2014,6,20,19,25,4,22.2362637363,Hoodie,,
TSG-1201103,e30345be1c,34,1941-03-11 00:00:00,2014-01-21 14:27:00,19.9,1.0,19.9,2014,1,21,14,4,1,72.0879120879,T-Shirt,M,Black
TSG-1201104,ce385f8d25,31,1899-12-30 00:00:00,2014-05-21 14:49:00,16.7,1.0,16.7,2014,5,21,14,21,2,113.423076923,T-Shirt,M,Black
TSG-1201105,c276ed84e2,75,1899-12-30 00:00:00,2014-06-27 00:18:00,16.7,1.0,16.7,2014,6,27,0,26,4,113.423076923,T-Shirt,M,Black
TSG-1201107,88ae52f548,34,1958-12-01 00:00:00,2013-11-12 19:52:00,39.8,2.0,19.9,2013,11,12,19,46,1,54.3021978022,T-Shirt,F,Black
TSG-1201111,b2af9607f7,14,1965-02-25 00:00:00,2014-05-03 12:45:00,16.7,1.0,16.7,2014,5,3,12,18,5,48.043956044,T-Shirt,M,White
TSG-1201112,6b7556bee4,49,1983-02-03 00:00:00,2014-06-28 23:12:00,19.9,1.0,19.9,2014,6,28,23,26,5,30.043956044,T-Shirt,M,White
TSG-1201113,15461b0bf9,49,1988-06-25 00:00:00,2013-12-14 17:03:00,16.7,1.0,16.7,2013,12,14,17,50,5,24.6346153846,T-Shirt,M,Black
TSG-1201119,9fa0966606,47,1965-05-01 00:00:00,2014-03-21 14:15:00,23.9,1.0,23.9,2014,3,21,14,12,4,47.8653846154,Hoodie,,
TSG-1201120,6570c3458c,9,1986-11-29 00:00:00,2014-05-22 14:03:00,19.9,1.0,19.9,2014,5,22,14,21,3,26.2115384615,T-Shirt,M,White
TSG-1201123,c528d8865b,54,1983-08-10 00:00:00,2014-05-23 14:01:00,19.9,1.0,19.9,2014,5,23,14,21,4,29.5274725275,Hoodie,,
TSG-1201130,f22e7ff02c,13,1991-03-15 00:00:00,2013-12-13 19:56:00,19.9,1.0,19.9,2013,12,13,19,50,4,21.9065934066,T-Shirt,M,Black
TSG-1201133,791dbb5824,78,1986-07-18 00:00:00,2013-01-12 13:13:00,23.9,1.0,23.9,2013,1,12,13,2,5,26.5796703297,T-Shirt,F,White
TSG-1201140,844b2f25db,71,1992-04-21 00:00:00,2013-10-12 21:09:00,39.8,2.0,19.9,2013,10,12,21,41,5,20.7994505495,T-Shirt,M,White
TSG-1201141,cf9e1dba2d,34,1992-09-05 00:00:00,2014-08-27 19:00:00,25.0,1.0,25.0,2014,8,27,19,35,2,20.4230769231,Hoodie,,
TSG-1201142,f75df4f5d9,74,1946-02-20 00:00:00,2013-05-12 12:21:00,16.7,1.0,16.7,2013,5,12,12,19,6,67.1236263736,T-Shirt,F,Black
TSG-1201143,47042a5473,61,1899-12-30 00:00:00,2014-09-16 17:14:00,23.9,1.0,23.9,2014,9,16,17,38,1,113.423076923,T-Shirt,M,White
TSG-1201144,76f19d982a,59,1980-10-17 00:00:00,2013-12-12 23:01:00,16.7,1.0,16.7,2013,12,12,23,50,3,32.3489010989,T-Shirt,M,Black
TSG-1201148,4aef2fc207,83,1987-12-11 00:00:00,2014-01-07 20:20:00,19.9,1.0,19.9,2014,1,7,20,2,1,25.1758241758,Hoodie,,
TSG-1201150,d61e96186a,77,1979-09-17 00:00:00,2013-12-17 11:14:00,16.7,1.0,16.7,2013,12,17,11,51,1,33.4368131868,T-Shirt,M,Black
TSG-1201151,94cfd925af,85,1942-06-25 00:00:00,2014-03-17 14:37:00,16.7,1.0,16.7,2014,3,17,14,12,0,70.793956044,T-Shirt,F,White
TSG-1201159,642e013e66,54,1978-04-16 00:00:00,2013-08-12 19:01:00,16.7,1.0,16.7,2013,8,12,19,33,0,34.8626373626,T-Shirt,M,Black
TSG-1201161,8085977503,42,1994-09-23 00:00:00,2014-05-22 12:49:00,19.9,1.0,19.9,2014,5,22,12,21,3,18.3681318681,T-Shirt,M,White
TSG-1201162,f7113cd9c2,6,1965-12-05 00:00:00,2013-12-16 11:24:00,23.9,1.0,23.9,2013,12,16,11,51,0,47.2664835165,T-Shirt,M,White
TSG-1201163,5a199b5c29,6,1972-09-22 00:00:00,2014-06-09 14:08:00,23.9,1.0,23.9,2014,6,9,14,24,0,40.4450549451,T-Shirt,M,White
TSG-1201166,0bdacb69f6,34,1962-10-29 00:00:00,2014-08-08 11:53:00,19.9,1.0,19.9,2014,8,8,11,32,4,50.3791208791,T-Shirt,M,White
TSG-1201170,6d5f66f859,78,1899-12-30 00:00:00,2014-05-21 13:55:00,19.9,1.0,19.9,2014,5,21,13,21,2,113.423076923,T-Shirt,F,Black
TSG-1201174,5fe72a4b40,54,1983-03-04 00:00:00,2014-05-08 10:20:00,23.9,1.0,23.9,2014,5,8,10,19,3,29.9642857143,Tennis Shirt,,
TSG-1201175,0c272a18b7,92,1989-12-14 00:00:00,2014-06-16 21:46:00,16.7,1.0,16.7,2014,6,16,21,25,0,23.1593406593,T-Shirt,M,Black
TSG-1201176,cc455d46ca,95,1962-04-23 00:00:00,2014-06-25 12:04:00,19.9,1.0,19.9,2014,6,25,12,26,2,50.8983516484,T-Shirt,F,Black
TSG-1201178,2cc1ea8430,93,1967-05-05 00:00:00,2014-07-27 22:34:00,19.9,1.0,19.9,2014,7,27,22,30,6,45.8489010989,T-Shirt,M,Black
TSG-1201179,c8f2abfeff,92,1899-12-30 00:00:00,2013-12-19 15:24:00,19.9,1.0,19.9,2013,12,19,15,51,3,113.423076923,T-Shirt,M,Black
TSG-1201182,d67f7fe543,78,1959-06-11 00:00:00,2014-07-17 13:44:00,16.7,1.0,16.7,2014,7,17,13,29,3,53.7747252747,T-Shirt,F,White
TSG-1201183,4ac4847289,78,1964-02-11 00:00:00,2013-11-30 12:49:00,47.8,2.0,23.9,2013,11,30,12,48,5,49.0879120879,T-Shirt,M,White
TSG-1201186,40908ac74f,72,1899-12-30 00:00:00,2013-07-12 20:45:00,39.8,2.0,19.9,2013,7,12,20,28,4,113.423076923,Hoodie,,
TSG-1201197,c1d04e5bc6,71,1965-08-12 00:00:00,2014-03-19 16:01:00,25.0,1.0,25.0,2014,3,19,16,12,2,47.5824175824,T-Shirt,M,White
TSG-1201199,1951812fcd,6,1991-04-05 00:00:00,2013-12-16 20:27:00,66.8,4.0,16.7,2013,12,16,20,51,0,21.8489010989,T-Shirt,F,Black
TSG-1201205,7c98437172,13,1948-05-03 00:00:00,2014-03-09 16:11:00,19.9,1.0,19.9,2014,3,9,16,10,6,64.9175824176,T-Shirt,M,White
TSG-1201206,3e72234204,75,1987-02-19 00:00:00,2014-12-09 12:20:00,19.9,1.0,19.9,2014,12,9,12,50,1,25.9862637363,T-Shirt,M,White
TSG-1201207,7d46480f2f,75,1899-12-30 00:00:00,2014-07-21 23:50:00,16.7,1.0,16.7,2014,7,21,23,30,0,113.423076923,T-Shirt,F,Black
TSG-1201208,74ce31b772,71,1899-12-30 00:00:00,2013-09-12 10:47:00,23.9,1.0,23.9,2013,9,12,10,37,3,113.423076923,T-Shirt,M,White
TSG-1201214,2e1b96bf0d,72,1992-04-23 00:00:00,2013-10-12 19:41:00,23.9,1.0,23.9,2013,10,12,19,41,5,20.793956044,T-Shirt,M,White
TSG-1201218,c336637f19,34,1981-01-03 00:00:00,2013-12-24 09:34:00,16.7,1.0,16.7,2013,12,24,9,52,1,32.1346153846,T-Shirt,F,Black
TSG-1201219,1545425430,92,1981-03-11 00:00:00,2014-03-15 12:39:00,19.9,1.0,19.9,2014,3,15,12,11,5,31.9505494505,T-Shirt,M,Black
TSG-1201223,5158831359,93,1985-11-15 00:00:00,2014-06-25 10:06:00,16.7,1.0,16.7,2014,6,25,10,26,2,27.2527472527,T-Shirt,M,Black
TSG-1201224,d28db1d09a,21,1899-12-30 00:00:00,2014-11-02 18:25:00,50.0,2.0,25.0,2014,11,2,18,44,6,113.423076923,Tennis Shirt,,
TSG-1201232,bd58c85350,11,1987-01-01 00:00:00,2014-08-20 23:32:00,16.7,1.0,16.7,2014,8,20,23,34,2,26.1208791209,T-Shirt,M,White
TSG-1201235,a39474c193,95,1899-12-30 00:00:00,2014-09-28 16:56:00,23.9,1.0,23.9,2014,9,28,16,39,6,113.423076923,T-Shirt,M,White
TSG-1201239,b6b0c6c609,1,1992-08-19 00:00:00,2013-09-12 17:01:00,16.7,1.0,16.7,2013,9,12,17,37,3,20.4697802198,T-Shirt,M,Black
TSG-1201241,434a61904d,56,1947-06-03 00:00:00,2013-12-27 10:51:00,23.9,1.0,23.9,2013,12,27,10,52,4,65.8379120879,T-Shirt,M,White
TSG-1201244,5f7564754c,78,1992-12-01 00:00:00,2013-12-14 19:47:00,23.9,1.0,23.9,2013,12,14,19,50,5,20.1840659341,T-Shirt,M,White
TSG-1201252,50544a237a,69,1899-12-30 00:00:00,2014-05-17 20:16:00,25.0,1.0,25.0,2014,5,17,20,20,5,113.423076923,Tennis Shirt,,
TSG-1201257,09c64deffd,94,1993-10-23 00:00:00,2014-06-05 10:29:00,16.7,1.0,16.7,2014,6,5,10,23,3,19.2884615385,T-Shirt,F,White
TSG-1201260,55df0a0cee,75,1899-12-30 00:00:00,2013-09-12 18:04:00,16.7,1.0,16.7,2013,9,12,18,37,3,113.423076923,T-Shirt,F,Black
TSG-1201261,14f0c9a832,95,1946-02-13 00:00:00,2013-03-12 14:24:00,16.7,1.0,16.7,2013,3,12,14,11,1,67.1428571429,T-Shirt,M,White
TSG-1201262,43fe572817,69,1899-12-30 00:00:00,2013-12-18 08:45:00,39.8,2.0,19.9,2013,12,18,8,51,2,113.423076923,T-Shirt,F,Black
TSG-1201266,4d42598897,13,1986-05-26 00:00:00,2014-08-04 23:18:00,16.7,1.0,16.7,2014,8,4,23,32,0,26.7252747253,T-Shirt,M,Black
TSG-1201268,64a67aee94,49,1969-09-27 00:00:00,2014-05-20 17:56:00,19.9,1.0,19.9,2014,5,20,17,21,1,43.4423076923,T-Shirt,M,White
TSG-1201270,20cd941666,38,1988-11-12 00:00:00,2014-03-06 22:25:00,23.9,1.0,23.9,2014,3,6,22,10,3,24.25,T-Shirt,M,White
TSG-1201274,f3086d8c5a,91,1980-01-15 00:00:00,2013-12-19 15:49:00,33.4,2.0,16.7,2013,12,19,15,51,3,33.1071428571,T-Shirt,M,Black
TSG-1201276,0dc5465b77,44,1978-04-27 00:00:00,2014-06-06 20:18:00,23.9,1.0,23.9,2014,6,6,20,23,4,34.8324175824,T-Shirt,M,White
TSG-1201283,baec5a9d39,57,1987-10-21 00:00:00,2014-06-27 13:36:00,16.7,1.0,16.7,2014,6,27,13,26,4,25.3159340659,T-Shirt,F,Black
TSG-1201293,35effc542d,88,1977-10-15 00:00:00,2013-11-29 19:43:00,23.9,1.0,23.9,2013,11,29,19,48,4,35.3653846154,T-Shirt,F,Black
TSG-1201303,244bd9e435,17,1973-09-22 00:00:00,2013-12-21 13:31:00,47.8,2.0,23.9,2013,12,21,13,51,5,39.4423076923,T-Shirt,M,White
TSG-1201310,e11ba02910,30,1963-02-20 00:00:00,2014-02-18 09:53:00,16.7,1.0,16.7,2014,2,18,9,8,1,50.0659340659,T-Shirt,M,Black
TSG-1201314,e422814ed2,49,1972-12-05 00:00:00,2014-06-27 10:35:00,23.9,1.0,23.9,2014,6,27,10,26,4,40.2417582418,T-Shirt,M,White
TSG-1201316,60123cc095,44,1981-05-20 00:00:00,2014-04-08 12:03:00,39.8,2.0,19.9,2014,4,8,12,15,1,31.7582417582,T-Shirt,F,White
TSG-1201321,a5d346dd9b,31,1994-06-15 00:00:00,2013-10-12 23:58:00,16.7,1.0,16.7,2013,10,12,23,41,5,18.6428571429,T-Shirt,M,Black
TSG-1201323,e1589cfd71,42,1959-12-17 00:00:00,2014-08-05 09:42:00,16.7,1.0,16.7,2014,8,5,9,32,1,53.2554945055,T-Shirt,F,Black
TSG-1201327,14743cc6f9,33,1899-12-30 00:00:00,2013-12-16 10:07:00,23.9,1.0,23.9,2013,12,16,10,51,0,113.423076923,T-Shirt,F,Black
TSG-1201331,3428241277,6,1899-12-30 00:00:00,2013-11-12 21:09:00,25.0,1.0,25.0,2013,11,12,21,46,1,113.423076923,Hoodie,,
TSG-1201332,fce88321c6,77,1955-04-24 00:00:00,2013-07-12 22:27:00,39.8,2.0,19.9,2013,7,12,22,28,4,57.9203296703,Hoodie,,
TSG-1201338,ecedb85aa4,91,1982-05-07 00:00:00,2013-12-22 21:58:00,16.7,1.0,16.7,2013,12,22,21,51,6,30.7912087912,T-Shirt,F,White
TSG-1201339,efdae46cc5,39,1943-09-24 00:00:00,2013-03-12 11:00:00,47.8,2.0,23.9,2013,3,12,11,11,1,69.5412087912,Hoodie,,
TSG-1201342,312ff1cc83,51,1986-05-24 00:00:00,2013-12-20 14:28:00,19.9,1.0,19.9,2013,12,20,14,51,4,26.7307692308,T-Shirt,M,Black
TSG-1201343,cbe6903e3d,25,1990-11-02 00:00:00,2014-06-18 13:32:00,19.9,1.0,19.9,2014,6,18,13,25,2,22.271978022,T-Shirt,M,Black
TSG-1201348,941ff4b2be,14,1962-10-29 00:00:00,2013-12-14 19:48:00,71.7,3.0,23.9,2013,12,14,19,50,5,50.3791208791,Tennis Shirt,,
TSG-1201351,d6f8fe4519,95,1961-05-14 00:00:00,2013-08-12 11:14:00,19.9,1.0,19.9,2013,8,12,11,33,0,51.8434065934,Hoodie,,
TSG-1201353,418c31f57b,59,1962-08-06 00:00:00,2014-09-08 12:12:00,16.7,1.0,16.7,2014,9,8,12,37,0,50.6098901099,T-Shirt,F,Black
TSG-1201354,d2411b8990,73,1991-05-09 00:00:00,2014-04-20 20:12:00,25.0,1.0,25.0,2014,4,20,20,16,6,21.7554945055,T-Shirt,M,White
TSG-1201356,74be074e73,69,1987-06-29 00:00:00,2014-08-18 13:07:00,19.9,1.0,19.9,2014,8,18,13,34,0,25.6291208791,T-Shirt,M,White
TSG-1201361,13630a5af6,62,1982-03-30 00:00:00,2013-12-18 15:51:00,16.7,1.0,16.7,2013,12,18,15,51,2,30.8956043956,T-Shirt,M,Black
TSG-1201365,b4ccba4ff9,21,1899-12-30 00:00:00,2014-02-26 17:28:00,16.7,1.0,16.7,2014,2,26,17,9,2,113.423076923,T-Shirt,M,White
TSG-1201367,153c0740c2,59,1971-03-06 00:00:00,2013-12-12 14:29:00,16.7,1.0,16.7,2013,12,12,14,50,3,42.0,T-Shirt,F,Black
TSG-1201376,23c49c5375,14,1982-07-24 00:00:00,2014-11-05 17:36:00,25.0,1.0,25.0,2014,11,5,17,45,2,30.5769230769,Hoodie,,
TSG-1201379,06f1bcf308,12,1955-04-16 00:00:00,2013-09-12 18:52:00,19.9,1.0,19.9,2013,9,12,18,37,3,57.9423076923,T-Shirt,M,White
TSG-1201381,94f126371a,71,1964-04-01 00:00:00,2014-04-26 19:55:00,23.9,1.0,23.9,2014,4,26,19,17,5,48.9505494505,Hoodie,,
TSG-1201384,61d7f27526,69,1976-12-09 00:00:00,2014-05-22 23:27:00,16.7,1.0,16.7,2014,5,22,23,21,3,36.217032967,T-Shirt,M,White
TSG-1201387,b69dba2e47,83,1899-12-30 00:00:00,2014-11-06 08:25:00,19.9,1.0,19.9,2014,11,6,8,45,3,113.423076923,T-Shirt,M,White
TSG-1201402,a78854c3fc,91,1899-12-30 00:00:00,2014-01-15 10:39:00,39.8,2.0,19.9,2014,1,15,10,3,2,113.423076923,T-Shirt,M,White
TSG-1201404,b8b8a7df83,83,1991-05-04 00:00:00,2013-12-14 12:58:00,16.7,1.0,16.7,2013,12,14,12,50,5,21.7692307692,T-Shirt,F,White
TSG-1201405,622cc6372c,85,1959-11-01 00:00:00,2013-07-12 09:59:00,19.9,1.0,19.9,2013,7,12,9,28,4,53.3818681319,T-Shirt,M,White
TSG-1201406,f5d3ead0a9,31,1968-02-01 00:00:00,2014-08-28 17:30:00,16.7,1.0,16.7,2014,8,28,17,35,3,45.1016483516,T-Shirt,M,Black
TSG-1201412,505e6813cc,28,1979-06-12 00:00:00,2013-12-16 22:55:00,19.9,1.0,19.9,2013,12,16,22,51,0,33.7032967033,T-Shirt,F,Black
TSG-1201414,b4df17e639,74,1986-03-25 00:00:00,2014-03-01 01:47:00,19.9,1.0,19.9,2014,3,1,1,9,5,26.8956043956,T-Shirt,M,White
TSG-1201415,a88c3bfd6f,13,1968-04-11 00:00:00,2014-04-21 19:37:00,23.9,1.0,23.9,2014,4,21,19,17,0,44.9093406593,Hoodie,,
TSG-1201420,a7ff33ab8a,62,1960-06-18 00:00:00,2013-08-12 21:10:00,39.8,2.0,19.9,2013,8,12,21,33,0,52.75,T-Shirt,M,White
TSG-1201422,d088f3000b,75,1899-12-30 00:00:00,2014-07-07 02:20:00,16.7,1.0,16.7,2014,7,7,2,28,0,113.423076923,T-Shirt,M,Black
TSG-1201423,843b97d2fe,59,1986-01-13 00:00:00,2014-03-30 12:39:00,16.7,1.0,16.7,2014,3,30,12,13,6,27.0906593407,T-Shirt,M,Black
TSG-1201427,0f9c5b4c75,69,1992-04-10 00:00:00,2014-04-13 17:40:00,19.9,1.0,19.9,2014,4,13,17,15,6,20.8296703297,T-Shirt,M,Black
TSG-1201428,74f0686666,94,1978-11-07 00:00:00,2013-09-12 21:35:00,25.0,1.0,25.0,2013,9,12,21,37,3,34.2994505495,Hoodie,,
TSG-1201431,bc2c0005bc,57,1979-11-21 00:00:00,2014-06-13 18:13:00,23.9,1.0,23.9,2014,6,13,18,24,4,33.2582417582,Hoodie,,
TSG-1201432,f3c6002722,71,1962-04-07 00:00:00,2013-04-12 18:14:00,16.7,1.0,16.7,2013,4,12,18,15,4,50.9423076923,T-Shirt,F,Black
TSG-1201441,912122ef0a,75,1982-04-25 00:00:00,2013-05-12 14:00:00,23.9,1.0,23.9,2013,5,12,14,19,6,30.8241758242,T-Shirt,M,White
TSG-1201443,a254a553f3,76,1987-10-05 00:00:00,2014-11-07 13:57:00,19.9,1.0,19.9,2014,11,7,13,45,4,25.3598901099,T-Shirt,F,White
TSG-1201448,fa3b4e2c5d,59,1899-12-30 00:00:00,2014-05-17 20:48:00,16.7,1.0,16.7,2014,5,17,20,20,5,113.423076923,T-Shirt,F,Black
TSG-1201450,fd468d9db2,57,1951-08-16 00:00:00,2013-11-28 15:39:00,75.0,3.0,25.0,2013,11,28,15,48,3,61.6208791209,Hoodie,,
TSG-1201452,833275bd34,15,1959-04-15 00:00:00,2014-02-20 19:13:00,16.7,1.0,16.7,2014,2,20,19,8,3,53.9313186813,T-Shirt,M,Black
TSG-1201457,6091d7cec0,67,1994-08-27 00:00:00,2014-05-25 17:40:00,19.9,1.0,19.9,2014,5,25,17,21,6,18.4423076923,T-Shirt,M,White
TSG-1201461,61a364bc8e,38,1948-11-16 00:00:00,2013-11-12 18:21:00,50.0,2.0,25.0,2013,11,12,18,46,1,64.3763736264,Tennis Shirt,,
TSG-1201471,752d48bb29,77,1943-09-15 00:00:00,2014-10-18 14:22:00,23.9,1.0,23.9,2014,10,18,14,42,5,69.5659340659,Hoodie,,
TSG-1201472,3fac3e4919,33,1963-06-19 00:00:00,2014-03-05 15:58:00,25.0,1.0,25.0,2014,3,5,15,10,2,49.739010989,Hoodie,,
TSG-1201475,e757ffaa24,57,1942-10-06 00:00:00,2013-12-17 16:56:00,19.9,1.0,19.9,2013,12,17,16,51,1,70.510989011,Hoodie,,
TSG-1201482,8dab264c6d,89,1990-04-15 00:00:00,2014-04-06 11:06:00,16.7,1.0,16.7,2014,4,6,11,14,6,22.8241758242,T-Shirt,F,Black
TSG-1201485,1e1120aa9d,22,1977-04-02 00:00:00,2013-12-18 11:48:00,16.7,1.0,16.7,2013,12,18,11,51,2,35.9038461538,T-Shirt,M,Black
TSG-1201489,a22c29d95f,31,1993-12-22 00:00:00,2014-02-07 21:35:00,23.9,1.0,23.9,2014,2,7,21,6,4,19.1236263736,T-Shirt,M,White
TSG-1201503,101f87f86c,92,1899-12-30 00:00:00,2013-12-16 13:46:00,33.4,2.0,16.7,2013,12,16,13,51,0,113.423076923,T-Shirt,M,Black
TSG-1201507,2df8d848a0,75,1990-12-24 00:00:00,2014-04-01 21:25:00,16.7,1.0,16.7,2014,4,1,21,14,1,22.1291208791,T-Shirt,M,Black
TSG-1201509,9da6ea9ed9,59,1983-02-23 00:00:00,2013-04-12 18:21:00,16.7,1.0,16.7,2013,4,12,18,15,4,29.989010989,T-Shirt,M,Black
TSG-1201511,a56db20d2b,83,1973-05-09 00:00:00,2014-11-02 11:35:00,33.4,2.0,16.7,2014,11,2,11,44,6,39.8159340659,T-Shirt,M,Black
TSG-1201516,27c51166af,3,1970-08-10 00:00:00,2013-05-12 17:41:00,16.7,1.0,16.7,2013,5,12,17,19,6,42.5714285714,T-Shirt,M,Black
